#        M_H  tanbeta            NLO                pdf_error_hi        pdf_error_lo   sigma_scale_nlo+  sigma_scale_nlo-	       
       1300  1.500000e+01       2.519051e-04       +2.136415e-05       -2.136415e-05      +5.36e-05         -5.20e-05	   
       1300  1.600000e+01       2.817682e-04       +2.389636e-05       -2.389636e-05      +6.03e-05         -5.84e-05	   
       1300  1.700000e+01       3.140920e-04       +2.663713e-05       -2.663713e-05      +6.75e-05         -6.53e-05	   
       1300  1.800000e+01       3.487929e-04       +2.957965e-05       -2.957965e-05      +7.53e-05         -7.27e-05	   
       1300  1.900000e+01       3.858085e-04       +3.271844e-05       -3.271844e-05      +8.35e-05         -8.05e-05	   
       1300  2.000000e+01       4.250916e-04       +3.604954e-05       -3.604954e-05      +9.21e-05         -8.89e-05	   
       1300  2.100000e+01       4.666062e-04       +3.956992e-05       -3.956992e-05      +1.01e-04         -9.77e-05	   
       1300  2.200000e+01       5.103239e-04       +4.327719e-05       -4.327719e-05      +1.11e-04         -1.07e-04	   
       1300  2.300000e+01       5.562227e-04       +4.716932e-05       -4.716932e-05      +1.21e-04         -1.17e-04	   
       1300  2.400000e+01       6.042848e-04       +5.124493e-05       -5.124493e-05      +1.32e-04         -1.27e-04	   
       1300  2.500000e+01       6.544962e-04       +5.550288e-05       -5.550288e-05      +1.43e-04         -1.37e-04	   
       1300  2.600000e+01       7.068452e-04       +5.994209e-05       -5.994209e-05      +1.54e-04         -1.48e-04	   
       1300  2.700000e+01       7.613225e-04       +6.456176e-05       -6.456176e-05      +1.66e-04         -1.60e-04	   
       1300  2.800000e+01       8.179202e-04       +6.936125e-05       -6.936125e-05      +1.78e-04         -1.72e-04	   
       1300  2.900000e+01       8.766320e-04       +7.434006e-05       -7.434006e-05      +1.91e-04         -1.84e-04	   
       1300  3.000000e+01       9.374524e-04       +7.949773e-05       -7.949773e-05      +2.05e-04         -1.97e-04	   
       1300  3.100000e+01       1.000377e-03       +8.483360e-05       -8.483360e-05      +2.18e-04         -2.10e-04	   
       1300  3.200000e+01       1.065401e-03       +9.034710e-05       -9.034710e-05      +2.33e-04         -2.24e-04	   
       1300  3.300000e+01       1.132523e-03       +9.603990e-05       -9.603990e-05      +2.47e-04         -2.38e-04	   
       1300  3.400000e+01       1.201739e-03       +1.019094e-04       -1.019094e-04      +2.63e-04         -2.53e-04	   
       1300  3.500000e+01       1.273047e-03       +1.079565e-04       -1.079565e-04      +2.78e-04         -2.68e-04	   
       1300  3.600000e+01       1.346444e-03       +1.141807e-04       -1.141807e-04      +2.94e-04         -2.83e-04	   
       1300  3.700000e+01       1.421929e-03       +1.205817e-04       -1.205817e-04      +3.11e-04         -2.99e-04	   
       1300  3.800000e+01       1.499500e-03       +1.271594e-04       -1.271594e-04      +3.28e-04         -3.15e-04	   
       1300  3.900000e+01       1.579157e-03       +1.339149e-04       -1.339149e-04      +3.45e-04         -3.32e-04	   
       1300  4.000000e+01       1.660897e-03       +1.408461e-04       -1.408461e-04      +3.63e-04         -3.49e-04	   
       1300  4.100000e+01       1.744720e-03       +1.479546e-04       -1.479546e-04      +3.81e-04         -3.67e-04	   
       1300  4.200000e+01       1.830625e-03       +1.552399e-04       -1.552399e-04      +4.00e-04         -3.85e-04	   
       1300  4.300000e+01       1.918610e-03       +1.627007e-04       -1.627007e-04      +4.19e-04         -4.04e-04	   
       1300  4.400000e+01       2.008676e-03       +1.703379e-04       -1.703379e-04      +4.39e-04         -4.23e-04	   
       1300  4.500000e+01       2.100822e-03       +1.781534e-04       -1.781534e-04      +4.59e-04         -4.42e-04	   
       1300  4.600000e+01       2.195046e-03       +1.861425e-04       -1.861425e-04      +4.80e-04         -4.62e-04	   
       1300  4.700000e+01       2.291349e-03       +1.943091e-04       -1.943091e-04      +5.01e-04         -4.82e-04	   
       1300  4.800000e+01       2.389730e-03       +2.026523e-04       -2.026523e-04      +5.23e-04         -5.03e-04	   
       1300  4.900000e+01       2.490189e-03       +2.111714e-04       -2.111714e-04      +5.45e-04         -5.24e-04	   
       1300  5.000000e+01       2.592724e-03       +2.198665e-04       -2.198665e-04      +5.67e-04         -5.46e-04	   
       1300  5.100000e+01       2.697337e-03       +2.287374e-04       -2.287374e-04      +5.90e-04         -5.68e-04	   
       1300  5.200000e+01       2.804026e-03       +2.377852e-04       -2.377852e-04      +6.13e-04         -5.90e-04	   
       1300  5.300000e+01       2.912792e-03       +2.470086e-04       -2.470086e-04      +6.37e-04         -6.13e-04	   
       1300  5.400000e+01       3.023633e-03       +2.564076e-04       -2.564076e-04      +6.61e-04         -6.36e-04	   
       1300  5.500000e+01       3.136550e-03       +2.659833e-04       -2.659833e-04      +6.86e-04         -6.60e-04	   
       1300  5.600000e+01       3.251543e-03       +2.757347e-04       -2.757347e-04      +7.11e-04         -6.84e-04	   
       1300  5.700000e+01       3.368612e-03       +2.856625e-04       -2.856625e-04      +7.37e-04         -7.09e-04	   
       1300  5.800000e+01       3.487755e-03       +2.957658e-04       -2.957658e-04      +7.63e-04         -7.34e-04	   
       1300  5.900000e+01       3.608974e-03       +3.060458e-04       -3.060458e-04      +7.89e-04         -7.60e-04	   
       1300  6.000000e+01       3.732267e-03       +3.165005e-04       -3.165005e-04      +8.16e-04         -7.85e-04	   
       1400  1.000000e-01       2.773918e-01       +2.501083e-02       -2.501083e-02      +3.90e-02         -4.30e-02	   
       1400  2.000000e-01       6.934798e-02       +6.252714e-03       -6.252714e-03      +9.75e-03         -1.07e-02	   
       1400  3.000000e-01       3.082137e-02       +2.778983e-03       -2.778983e-03      +4.33e-03         -4.78e-03	   
       1400  4.000000e-01       1.733710e-02       +1.563190e-03       -1.563190e-03      +2.44e-03         -2.69e-03	   
       1400  5.000000e-01       1.109584e-02       +1.000444e-03       -1.000444e-03      +1.56e-03         -1.72e-03	   
       1400  6.000000e-01       7.705573e-03       +6.947671e-04       -6.947671e-04      +1.08e-03         -1.19e-03	   
       1400  7.000000e-01       5.661391e-03       +5.104558e-04       -5.104558e-04      +7.96e-04         -8.77e-04	   
       1400  8.000000e-01       4.334682e-03       +3.908339e-04       -3.908339e-04      +6.09e-04         -6.72e-04	   
       1400  9.000000e-01       3.425141e-03       +3.088251e-04       -3.088251e-04      +4.81e-04         -5.31e-04	   
       1400  1.000000e+00       2.774598e-03       +2.501694e-04       -2.501694e-04      +3.90e-04         -4.30e-04	   
       1400  2.000000e+00       6.961990e-04       +6.277156e-05       -6.277156e-05      +9.81e-05         -1.08e-04	   
       1400  3.000000e+00       3.143319e-04       +2.833987e-05       -2.833987e-05      +4.47e-05         -4.91e-05	   
       1400  4.000000e+00       1.842477e-04       +1.660953e-05       -1.660953e-05      +2.68e-05         -2.92e-05	   
       1400  5.000000e+00       1.279533e-04       +1.153208e-05       -1.153208e-05      +1.94e-05         -2.08e-05	   
       1400  6.000000e+00       1.015284e-04       +9.147445e-06       -9.147445e-06      +1.63e-05         -1.71e-05	   
       1400  7.000000e+00       8.992387e-05       +8.098594e-06       -8.098594e-06      +1.54e-05         -1.59e-05	   
       1400  8.000000e+00       8.685371e-05       +7.818919e-06       -7.818919e-06      +1.58e-05         -1.60e-05	   
       1400  9.000000e+00       8.931481e-05       +8.037591e-06       -8.037591e-06      +1.71e-05         -1.70e-05	   
       1400  1.000000e+01       9.572549e-05       +8.612006e-06       -8.612006e-06      +1.91e-05         -1.88e-05	   
       1400  1.100000e+01       1.051884e-04       +9.461225e-06       -9.461225e-06      +2.16e-05         -2.11e-05	   
       1400  1.200000e+01       1.171636e-04       +1.053657e-05       -1.053657e-05      +2.46e-05         -2.38e-05	   
       1400  1.300000e+01       1.313106e-04       +1.180739e-05       -1.180739e-05      +2.80e-05         -2.70e-05	   
       1400  1.400000e+01       1.474058e-04       +1.325347e-05       -1.325347e-05      +3.17e-05         -3.05e-05	   
       1400  1.500000e+01       1.652977e-04       +1.486122e-05       -1.486122e-05      +3.59e-05         -3.44e-05	   
       1400  1.600000e+01       1.848806e-04       +1.662103e-05       -1.662103e-05      +4.04e-05         -3.87e-05	   
       1400  1.700000e+01       2.060788e-04       +1.852608e-05       -1.852608e-05      +4.52e-05         -4.33e-05	   
       1400  1.800000e+01       2.288371e-04       +2.057139e-05       -2.057139e-05      +5.04e-05         -4.82e-05	   
       1400  1.900000e+01       2.531145e-04       +2.275326e-05       -2.275326e-05      +5.59e-05         -5.34e-05	   
       1400  2.000000e+01       2.788800e-04       +2.506907e-05       -2.506907e-05      +6.17e-05         -5.89e-05	   
       1400  2.100000e+01       3.061097e-04       +2.751642e-05       -2.751642e-05      +6.78e-05         -6.47e-05	   
       1400  2.200000e+01       3.347850e-04       +3.009374e-05       -3.009374e-05      +7.43e-05         -7.09e-05	   
       1400  2.300000e+01       3.648913e-04       +3.279966e-05       -3.279966e-05      +8.10e-05         -7.73e-05	   
       1400  2.400000e+01       3.964170e-04       +3.563329e-05       -3.563329e-05      +8.81e-05         -8.40e-05	   
       1400  2.500000e+01       4.293527e-04       +3.859364e-05       -3.859364e-05      +9.55e-05         -9.11e-05	   
       1400  2.600000e+01       4.636909e-04       +4.167998e-05       -4.167998e-05      +1.03e-04         -9.84e-05	   
       1400  2.700000e+01       4.994253e-04       +4.489186e-05       -4.489186e-05      +1.11e-04         -1.06e-04	   
       1400  2.800000e+01       5.365508e-04       +4.822884e-05       -4.822884e-05      +1.19e-04         -1.14e-04	   
       1400  2.900000e+01       5.750632e-04       +5.169046e-05       -5.169046e-05      +1.28e-04         -1.22e-04	   
       1400  3.000000e+01       6.149589e-04       +5.527643e-05       -5.527643e-05      +1.37e-04         -1.31e-04	   
       1400  3.100000e+01       6.562349e-04       +5.898645e-05       -5.898645e-05      +1.46e-04         -1.39e-04	   
       1400  3.200000e+01       6.988887e-04       +6.282040e-05       -6.282040e-05      +1.56e-04         -1.49e-04	   
       1400  3.300000e+01       7.429181e-04       +6.677789e-05       -6.677789e-05      +1.66e-04         -1.58e-04	   
       1400  3.400000e+01       7.883213e-04       +7.085892e-05       -7.085892e-05      +1.76e-04         -1.68e-04	   
       1400  3.500000e+01       8.350967e-04       +7.506325e-05       -7.506325e-05      +1.86e-04         -1.78e-04	   
       1400  3.600000e+01       8.832429e-04       +7.939086e-05       -7.939086e-05      +1.97e-04         -1.88e-04	   
       1400  3.700000e+01       9.327588e-04       +8.384157e-05       -8.384157e-05      +2.08e-04         -1.98e-04	   
       1400  3.800000e+01       9.836433e-04       +8.841524e-05       -8.841524e-05      +2.19e-04         -2.09e-04	   
       1400  3.900000e+01       1.035895e-03       +9.311118e-05       -9.311118e-05      +2.31e-04         -2.20e-04	   
       1400  4.000000e+01       1.089515e-03       +9.793150e-05       -9.793150e-05      +2.43e-04         -2.32e-04	   
       1400  4.100000e+01       1.144500e-03       +1.028741e-04       -1.028741e-04      +2.55e-04         -2.43e-04	   
       1400  4.200000e+01       1.200851e-03       +1.079391e-04       -1.079391e-04      +2.68e-04         -2.55e-04	   
       1400  4.300000e+01       1.258567e-03       +1.131265e-04       -1.131265e-04      +2.81e-04         -2.68e-04	   
       1400  4.400000e+01       1.317648e-03       +1.184372e-04       -1.184372e-04      +2.94e-04         -2.80e-04	   
       1400  4.500000e+01       1.378093e-03       +1.238704e-04       -1.238704e-04      +3.08e-04         -2.93e-04	   
       1400  4.600000e+01       1.439901e-03       +1.294260e-04       -1.294260e-04      +3.21e-04         -3.06e-04	   
       1400  4.700000e+01       1.503073e-03       +1.351031e-04       -1.351031e-04      +3.35e-04         -3.20e-04	   
       1400  4.800000e+01       1.567608e-03       +1.409040e-04       -1.409040e-04      +3.50e-04         -3.33e-04	   
       1400  4.900000e+01       1.633507e-03       +1.468282e-04       -1.468282e-04      +3.65e-04         -3.47e-04	   
       1400  5.000000e+01       1.700767e-03       +1.528734e-04       -1.528734e-04      +3.80e-04         -3.62e-04	   
       1400  5.100000e+01       1.769390e-03       +1.590414e-04       -1.590414e-04      +3.95e-04         -3.76e-04	   
       1400  5.200000e+01       1.839376e-03       +1.653330e-04       -1.653330e-04      +4.11e-04         -3.91e-04	   
       1400  5.300000e+01       1.910723e-03       +1.717453e-04       -1.717453e-04      +4.26e-04         -4.06e-04	   
       1400  5.400000e+01       1.983432e-03       +1.782813e-04       -1.782813e-04      +4.43e-04         -4.22e-04	   
       1400  5.500000e+01       2.057503e-03       +1.849390e-04       -1.849390e-04      +4.59e-04         -4.38e-04	   
       1400  5.600000e+01       2.132935e-03       +1.917189e-04       -1.917189e-04      +4.76e-04         -4.54e-04	   
       1400  5.700000e+01       2.209729e-03       +1.986215e-04       -1.986215e-04      +4.93e-04         -4.70e-04	   
       1400  5.800000e+01       2.287884e-03       +2.056465e-04       -2.056465e-04      +5.11e-04         -4.87e-04	   
       1400  5.900000e+01       2.367400e-03       +2.127935e-04       -2.127935e-04      +5.28e-04         -5.04e-04	   
       1400  6.000000e+01       2.448278e-03       +2.200636e-04       -2.200636e-04      +5.46e-04         -5.21e-04	   
       1500  1.000000e-01       1.845876e-01       +1.766326e-02       -1.766326e-02      +2.59e-02         -2.87e-02	   
       1500  2.000000e-01       4.614691e-02       +4.415814e-03       -4.415814e-03      +6.47e-03         -7.18e-03	   
       1500  3.000000e-01       2.050977e-02       +1.962596e-03       -1.962596e-03      +2.87e-03         -3.19e-03	   
       1500  4.000000e-01       1.153679e-02       +1.103960e-03       -1.103960e-03      +1.62e-03         -1.80e-03	   
       1500  5.000000e-01       7.383615e-03       +7.065406e-04       -7.065406e-04      +1.03e-03         -1.15e-03	   
       1500  6.000000e-01       5.127595e-03       +4.906617e-04       -4.906617e-04      +7.19e-04         -7.98e-04	   
       1500  7.000000e-01       3.767315e-03       +3.604963e-04       -3.604963e-04      +5.28e-04         -5.86e-04	   
       1500  8.000000e-01       2.884470e-03       +2.760159e-04       -2.760159e-04      +4.04e-04         -4.49e-04	   
       1500  9.000000e-01       2.279225e-03       +2.180999e-04       -2.180999e-04      +3.19e-04         -3.55e-04	   
       1500  1.000000e+00       1.846328e-03       +1.766753e-04       -1.766753e-04      +2.59e-04         -2.87e-04	   
       1500  2.000000e+00       4.632781e-04       +4.433030e-05       -4.433030e-05      +6.51e-05         -7.22e-05	   
       1500  3.000000e+00       2.091679e-04       +2.001298e-05       -2.001298e-05      +2.97e-05         -3.28e-05	   
       1500  4.000000e+00       1.226039e-04       +1.172790e-05       -1.172790e-05      +1.78e-05         -1.95e-05	   
       1500  5.000000e+00       8.514240e-05       +8.140975e-06       -8.140975e-06      +1.29e-05         -1.39e-05	   
       1500  6.000000e+00       6.755694e-05       +6.455422e-06       -6.455422e-06      +1.09e-05         -1.15e-05	   
       1500  7.000000e+00       5.983338e-05       +5.713051e-06       -5.713051e-06      +1.03e-05         -1.06e-05	   
       1500  8.000000e+00       5.778868e-05       +5.513593e-06       -5.513593e-06      +1.06e-05         -1.07e-05	   
       1500  9.000000e+00       5.942448e-05       +5.665812e-06       -5.665812e-06      +1.15e-05         -1.14e-05	   
       1500  1.000000e+01       6.368825e-05       +6.069001e-06       -6.069001e-06      +1.28e-05         -1.26e-05	   
       1500  1.100000e+01       6.998285e-05       +6.666004e-06       -6.666004e-06      +1.45e-05         -1.41e-05	   
       1500  1.200000e+01       7.794905e-05       +7.422466e-06       -7.422466e-06      +1.65e-05         -1.59e-05	   
       1500  1.300000e+01       8.736018e-05       +8.316683e-06       -8.316683e-06      +1.88e-05         -1.81e-05	   
       1500  1.400000e+01       9.806754e-05       +9.334430e-06       -9.334430e-06      +2.13e-05         -2.05e-05	   
       1500  1.500000e+01       1.099702e-04       +1.046596e-05       -1.046596e-05      +2.41e-05         -2.31e-05	   
       1500  1.600000e+01       1.229979e-04       +1.170477e-05       -1.170477e-05      +2.71e-05         -2.59e-05	   
       1500  1.700000e+01       1.371003e-04       +1.304590e-05       -1.304590e-05      +3.04e-05         -2.90e-05	   
       1500  1.800000e+01       1.522407e-04       +1.448585e-05       -1.448585e-05      +3.39e-05         -3.23e-05	   
       1500  1.900000e+01       1.683917e-04       +1.602195e-05       -1.602195e-05      +3.76e-05         -3.58e-05	   
       1500  2.000000e+01       1.855327e-04       +1.765235e-05       -1.765235e-05      +4.15e-05         -3.95e-05	   
       1500  2.100000e+01       2.036477e-04       +1.937528e-05       -1.937528e-05      +4.56e-05         -4.34e-05	   
       1500  2.200000e+01       2.227245e-04       +2.118987e-05       -2.118987e-05      +4.99e-05         -4.75e-05	   
       1500  2.300000e+01       2.427534e-04       +2.309509e-05       -2.309509e-05      +5.45e-05         -5.18e-05	   
       1500  2.400000e+01       2.637265e-04       +2.509003e-05       -2.509003e-05      +5.92e-05         -5.63e-05	   
       1500  2.500000e+01       2.856377e-04       +2.717431e-05       -2.717431e-05      +6.42e-05         -6.10e-05	   
       1500  2.600000e+01       3.084819e-04       +2.934732e-05       -2.934732e-05      +6.94e-05         -6.59e-05	   
       1500  2.700000e+01       3.322551e-04       +3.160883e-05       -3.160883e-05      +7.48e-05         -7.10e-05	   
       1500  2.800000e+01       3.569536e-04       +3.395827e-05       -3.395827e-05      +8.04e-05         -7.63e-05	   
       1500  2.900000e+01       3.825749e-04       +3.639553e-05       -3.639553e-05      +8.62e-05         -8.18e-05	   
       1500  3.000000e+01       4.091164e-04       +3.892032e-05       -3.892032e-05      +9.22e-05         -8.75e-05	   
       1500  3.100000e+01       4.365762e-04       +4.153251e-05       -4.153251e-05      +9.84e-05         -9.34e-05	   
       1500  3.200000e+01       4.649526e-04       +4.423194e-05       -4.423194e-05      +1.05e-04         -9.95e-05	   
       1500  3.300000e+01       4.942442e-04       +4.701842e-05       -4.701842e-05      +1.11e-04         -1.06e-04	   
       1500  3.400000e+01       5.244497e-04       +4.989175e-05       -4.989175e-05      +1.18e-04         -1.12e-04	   
       1500  3.500000e+01       5.555681e-04       +5.285195e-05       -5.285195e-05      +1.25e-04         -1.19e-04	   
       1500  3.600000e+01       5.875985e-04       +5.589898e-05       -5.589898e-05      +1.32e-04         -1.26e-04	   
       1500  3.700000e+01       6.205401e-04       +5.903269e-05       -5.903269e-05      +1.40e-04         -1.33e-04	   
       1500  3.800000e+01       6.543922e-04       +6.225298e-05       -6.225298e-05      +1.48e-04         -1.40e-04	   
       1500  3.900000e+01       6.891542e-04       +6.555989e-05       -6.555989e-05      +1.55e-04         -1.48e-04	   
       1500  4.000000e+01       7.248255e-04       +6.895318e-05       -6.895318e-05      +1.63e-04         -1.55e-04	   
       1500  4.100000e+01       7.614058e-04       +7.243301e-05       -7.243301e-05      +1.72e-04         -1.63e-04	   
       1500  4.200000e+01       7.988946e-04       +7.599935e-05       -7.599935e-05      +1.80e-04         -1.71e-04	   
       1500  4.300000e+01       8.372916e-04       +7.965197e-05       -7.965197e-05      +1.89e-04         -1.79e-04	   
       1500  4.400000e+01       8.765964e-04       +8.339102e-05       -8.339102e-05      +1.98e-04         -1.88e-04	   
       1500  4.500000e+01       9.168087e-04       +8.721644e-05       -8.721644e-05      +2.07e-04         -1.96e-04	   
       1500  4.600000e+01       9.579284e-04       +9.112812e-05       -9.112812e-05      +2.16e-04         -2.05e-04	   
       1500  4.700000e+01       9.999551e-04       +9.512606e-05       -9.512606e-05      +2.26e-04         -2.14e-04	   
       1500  4.800000e+01       1.042889e-03       +9.921065e-05       -9.921065e-05      +2.35e-04         -2.23e-04	   
       1500  4.900000e+01       1.086729e-03       +1.033811e-04       -1.033811e-04      +2.45e-04         -2.33e-04	   
       1500  5.000000e+01       1.131476e-03       +1.076381e-04       -1.076381e-04      +2.55e-04         -2.42e-04	   
       1500  5.100000e+01       1.177129e-03       +1.119812e-04       -1.119812e-04      +2.66e-04         -2.52e-04	   
       1500  5.200000e+01       1.223688e-03       +1.164095e-04       -1.164095e-04      +2.76e-04         -2.62e-04	   
       1500  5.300000e+01       1.271154e-03       +1.209258e-04       -1.209258e-04      +2.87e-04         -2.72e-04	   
       1500  5.400000e+01       1.319525e-03       +1.255265e-04       -1.255265e-04      +2.98e-04         -2.83e-04	   
       1500  5.500000e+01       1.368802e-03       +1.302141e-04       -1.302141e-04      +3.09e-04         -2.93e-04	   
       1500  5.600000e+01       1.418985e-03       +1.349878e-04       -1.349878e-04      +3.20e-04         -3.04e-04	   
       1500  5.700000e+01       1.470074e-03       +1.398482e-04       -1.398482e-04      +3.32e-04         -3.15e-04	   
       1500  5.800000e+01       1.522069e-03       +1.447945e-04       -1.447945e-04      +3.43e-04         -3.26e-04	   
       1500  5.900000e+01       1.574969e-03       +1.498272e-04       -1.498272e-04      +3.55e-04         -3.37e-04	   
       1500  6.000000e+01       1.628774e-03       +1.549449e-04       -1.549449e-04      +3.68e-04         -3.49e-04	   
       1600  1.000000e-01       1.258991e-01       +1.270348e-02       -1.270348e-02      +1.84e-02         -2.00e-02	   
       1600  2.000000e-01       3.147479e-02       +3.175866e-03       -3.175866e-03      +4.60e-03         -5.01e-03	   
       1600  3.000000e-01       1.398882e-02       +1.411498e-03       -1.411498e-03      +2.05e-03         -2.22e-03	   
       1600  4.000000e-01       7.868743e-03       +7.939700e-04       -7.939700e-04      +1.15e-03         -1.25e-03	   
       1600  5.000000e-01       5.036041e-03       +5.081457e-04       -5.081457e-04      +7.36e-04         -8.01e-04	   
       1600  6.000000e-01       3.497307e-03       +3.528844e-04       -3.528844e-04      +5.11e-04         -5.56e-04	   
       1600  7.000000e-01       2.569519e-03       +2.592688e-04       -2.592688e-04      +3.76e-04         -4.09e-04	   
       1600  8.000000e-01       1.967369e-03       +1.985110e-04       -1.985110e-04      +2.88e-04         -3.13e-04	   
       1600  9.000000e-01       1.554557e-03       +1.568572e-04       -1.568572e-04      +2.27e-04         -2.47e-04	   
       1600  1.000000e+00       1.259296e-03       +1.270646e-04       -1.270646e-04      +1.84e-04         -2.00e-04	   
       1600  2.000000e+00       3.159689e-04       +3.188135e-05       -3.188135e-05      +4.63e-05         -5.03e-05	   
       1600  3.000000e+00       1.426354e-04       +1.439104e-05       -1.439104e-05      +2.11e-05         -2.28e-05	   
       1600  4.000000e+00       8.357141e-05       +8.430477e-06       -8.430477e-06      +1.26e-05         -1.36e-05	   
       1600  5.000000e+00       5.799162e-05       +5.848280e-06       -5.848280e-06      +9.12e-06         -9.66e-06	   
       1600  6.000000e+00       4.596202e-05       +4.633077e-06       -4.633077e-06      +7.64e-06         -7.94e-06	   
       1600  7.000000e+00       4.065236e-05       +4.095661e-06       -4.095661e-06      +7.20e-06         -7.32e-06	   
       1600  8.000000e+00       3.920959e-05       +3.948186e-06       -3.948186e-06      +7.37e-06         -7.35e-06	   
       1600  9.000000e+00       4.027070e-05       +4.053096e-06       -4.053096e-06      +7.96e-06         -7.82e-06	   
       1600  1.000000e+01       4.311781e-05       +4.337965e-06       -4.337965e-06      +8.86e-06         -8.60e-06	   
       1600  1.100000e+01       4.734364e-05       +4.761685e-06       -4.761685e-06      +1.00e-05         -9.64e-06	   
       1600  1.200000e+01       5.270316e-05       +5.299550e-06       -5.299550e-06      +1.14e-05         -1.09e-05	   
       1600  1.300000e+01       5.904180e-05       +5.935958e-06       -5.935958e-06      +1.29e-05         -1.23e-05	   
       1600  1.400000e+01       6.625810e-05       +6.660670e-06       -6.660670e-06      +1.47e-05         -1.40e-05	   
       1600  1.500000e+01       7.428328e-05       +7.466740e-06       -7.466740e-06      +1.66e-05         -1.57e-05	   
       1600  1.600000e+01       8.306935e-05       +8.349340e-06       -8.349340e-06      +1.87e-05         -1.77e-05	   
       1600  1.700000e+01       9.258199e-05       +9.304994e-06       -9.304994e-06      +2.09e-05         -1.98e-05	   
       1600  1.800000e+01       1.027962e-04       +1.033120e-05       -1.033120e-05      +2.33e-05         -2.20e-05	   
       1600  1.900000e+01       1.136932e-04       +1.142601e-05       -1.142601e-05      +2.58e-05         -2.44e-05	   
       1600  2.000000e+01       1.252591e-04       +1.258809e-05       -1.258809e-05      +2.85e-05         -2.69e-05	   
       1600  2.100000e+01       1.374829e-04       +1.381631e-05       -1.381631e-05      +3.14e-05         -2.96e-05	   
       1600  2.200000e+01       1.503562e-04       +1.510971e-05       -1.510971e-05      +3.43e-05         -3.24e-05	   
       1600  2.300000e+01       1.638725e-04       +1.646781e-05       -1.646781e-05      +3.75e-05         -3.53e-05	   
       1600  2.400000e+01       1.780264e-04       +1.789003e-05       -1.789003e-05      +4.07e-05         -3.84e-05	   
       1600  2.500000e+01       1.928137e-04       +1.937582e-05       -1.937582e-05      +4.41e-05         -4.16e-05	   
       1600  2.600000e+01       2.082310e-04       +2.092505e-05       -2.092505e-05      +4.77e-05         -4.49e-05	   
       1600  2.700000e+01       2.242754e-04       +2.253727e-05       -2.253727e-05      +5.14e-05         -4.84e-05	   
       1600  2.800000e+01       2.409446e-04       +2.421226e-05       -2.421226e-05      +5.52e-05         -5.20e-05	   
       1600  2.900000e+01       2.582366e-04       +2.594975e-05       -2.594975e-05      +5.92e-05         -5.58e-05	   
       1600  3.000000e+01       2.761499e-04       +2.774970e-05       -2.774970e-05      +6.34e-05         -5.96e-05	   
       1600  3.100000e+01       2.946832e-04       +2.961203e-05       -2.961203e-05      +6.76e-05         -6.37e-05	   
       1600  3.200000e+01       3.138351e-04       +3.153648e-05       -3.153648e-05      +7.20e-05         -6.78e-05	   
       1600  3.300000e+01       3.336049e-04       +3.352307e-05       -3.352307e-05      +7.66e-05         -7.21e-05	   
       1600  3.400000e+01       3.539916e-04       +3.557168e-05       -3.557168e-05      +8.13e-05         -7.65e-05	   
       1600  3.500000e+01       3.749945e-04       +3.768212e-05       -3.768212e-05      +8.61e-05         -8.10e-05	   
       1600  3.600000e+01       3.966130e-04       +3.985443e-05       -3.985443e-05      +9.11e-05         -8.57e-05	   
       1600  3.700000e+01       4.188465e-04       +4.208851e-05       -4.208851e-05      +9.62e-05         -9.05e-05	   
       1600  3.800000e+01       4.416947e-04       +4.438445e-05       -4.438445e-05      +1.01e-04         -9.55e-05	   
       1600  3.900000e+01       4.651570e-04       +4.674201e-05       -4.674201e-05      +1.07e-04         -1.01e-04	   
       1600  4.000000e+01       4.892332e-04       +4.916135e-05       -4.916135e-05      +1.12e-04         -1.06e-04	   
       1600  4.100000e+01       5.139229e-04       +5.164229e-05       -5.164229e-05      +1.18e-04         -1.11e-04	   
       1600  4.200000e+01       5.392258e-04       +5.418488e-05       -5.418488e-05      +1.24e-04         -1.17e-04	   
       1600  4.300000e+01       5.651417e-04       +5.678902e-05       -5.678902e-05      +1.30e-04         -1.22e-04	   
       1600  4.400000e+01       5.916704e-04       +5.945481e-05       -5.945481e-05      +1.36e-04         -1.28e-04	   
       1600  4.500000e+01       6.188116e-04       +6.218202e-05       -6.218202e-05      +1.42e-04         -1.34e-04	   
       1600  4.600000e+01       6.465653e-04       +6.497099e-05       -6.497099e-05      +1.49e-04         -1.40e-04	   
       1600  4.700000e+01       6.749312e-04       +6.782133e-05       -6.782133e-05      +1.55e-04         -1.46e-04	   
       1600  4.800000e+01       7.039092e-04       +7.073323e-05       -7.073323e-05      +1.62e-04         -1.52e-04	   
       1600  4.900000e+01       7.334991e-04       +7.370646e-05       -7.370646e-05      +1.69e-04         -1.59e-04	   
       1600  5.000000e+01       7.637010e-04       +7.674140e-05       -7.674140e-05      +1.75e-04         -1.65e-04	   
       1600  5.100000e+01       7.945146e-04       +7.983766e-05       -7.983766e-05      +1.83e-04         -1.72e-04	   
       1600  5.200000e+01       8.259399e-04       +8.299550e-05       -8.299550e-05      +1.90e-04         -1.79e-04	   
       1600  5.300000e+01       8.579768e-04       +8.621472e-05       -8.621472e-05      +1.97e-04         -1.86e-04	   
       1600  5.400000e+01       8.906252e-04       +8.949543e-05       -8.949543e-05      +2.05e-04         -1.93e-04	   
       1600  5.500000e+01       9.238850e-04       +9.283751e-05       -9.283751e-05      +2.12e-04         -2.00e-04	   
